Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Status
CA-695986,6/21/2023,4/17/2025,Same Day,CUST-7478,Samantha Thompson,Home Office,East,Office Supplies,Paper,Configurable holistic orchestration,2906.38,10,0.32,858.78,Profit
CA-908779,1/11/2025,4/29/2025,Same Day,CUST-5130,Randall Wilson,Home Office,West,Office Supplies,Storage,Function-based client-driven knowledgebase,3575.66,9,0.39,372.28,Profit
CA-971925,10/9/2023,4/20/2025,Standard Class,CUST-2877,Scott Bray,Home Office,East,Technology,Copiers,Quality-focused encompassing projection,563.58,4,0.46,554,Profit
CA-943822,10/5/2024,4/14/2025,First Class,CUST-4640,Juan Foster,Home Office,East,Technology,Accessories,Horizontal high-level alliance,1673.62,10,0.04,636.29,Profit
CA-681765,12/9/2024,5/6/2025,First Class,CUST-5878,James Tyler,Corporate,East,Technology,Computers,Optimized interactive info-me diaries,4524.54,8,0.31,114.25,Profit
CA-394931,1/5/2024,4/21/2025,Same Day,CUST-4692,Jennifer Mitchell,Corporate,West,Technology,Phones,Reverse-engineered heuristic implementation,4095.27,6,0.05,781.85,Profit
CA-400835,5/22/2024,4/29/2025,Same Day,CUST-8346,Richard Griffin,Corporate,South,Office Supplies,Storage,Ameliorated cohesive focus group,3188.72,10,0.27,882,Profit
CA-254326,11/17/2024,4/21/2025,First Class,CUST-3945,Mary Marshall,Corporate,East,Furniture,Furnishings,Multi-layered user-facing encoding,65.57,5,0.09,116,Profit
CA-169554,10/24/2024,4/23/2025,Second Class,CUST-1770,Crystal McKinney,Corporate,Central,Furniture,Chairs,Stand-alone logistical website,3343.14,7,0.3,966.27,Profit
CA-214405,9/19/2024,5/1/2025,Same Day,CUST-3264,Danielle Green,Corporate,Central,Office Supplies,Storage,Fully-configurable non-volatile artificial intelligence,3376.4,6,0.4,101.48,Profit
CA-966771,3/27/2025,5/2/2025,First Class,CUST-2542,Gabriel West,Corporate,East,Technology,Copiers,Function-based mission-critical definition,3313.52,1,0.08,791.73,Profit
CA-200343,9/11/2024,4/23/2025,Second Class,CUST-8416,Jessica Thomas,Corporate,East,Office Supplies,Storage,Assimilated systematic adapter,2560.51,10,0.34,277.11,Profit
CA-629067,8/17/2024,4/21/2025,Second Class,CUST-8070,Justin Irwin,Home Office,Central,Furniture,Chairs,Networked 4thgeneration moderator,1859.18,7,0.08,848.64,Profit
CA-774610,3/11/2025,4/24/2025,Second Class,CUST-3900,Dennis Black,Home Office,West,Technology,Accessories,Front-line methodical infrastructure,1154.67,5,0.37,385.47,Profit
CA-985216,11/22/2023,4/21/2025,Second Class,CUST-3439,Kevin Harrell,Home Office,East,Technology,Copiers,Intuitive even-keeled Graphical User Interface,1544.87,6,0.16,272.76,Profit
CA-177784,11/20/2023,5/6/2025,Standard Class,CUST-9381,Angela Salazar,Consumer,East,Technology,Accessories,Organic real-time service-desk,454.81,8,0.03,900.24,Profit
CA-281277,7/1/2024,4/13/2025,Same Day,CUST-9440,Ashley Clark,Consumer,East,Office Supplies,Art,Virtual maximized ability,598.26,9,0.01,420.21,Profit
CA-285619,10/29/2023,4/21/2025,Second Class,CUST-9642,Justin Lee,Consumer,South,Furniture,Chairs,Compatible non-volatile conglomeration,2038.56,5,0.32,501.88,Profit
CA-811122,6/30/2024,5/6/2025,Second Class,CUST-5899,Kristen Johnson,Corporate,East,Technology,Phones,Face-to-face incremental conglomeration,2946.74,5,0.3,803.84,Profit
CA-695234,5/4/2024,4/22/2025,Second Class,CUST-6032,Cindy Wilson,Corporate,South,Furniture,Furnishings,Profound reciprocal system engine,4989.97,7,0.38,108.66,Profit
CA-516590,11/2/2023,4/11/2025,Second Class,CUST-9224,Sheila Vasquez,Corporate,West,Furniture,Bookcases,Secured solution-oriented interface,235.4,2,0.41,525.58,Profit
CA-974228,1/21/2024,4/27/2025,Same Day,CUST-2002,Gary Long,Consumer,South,Furniture,Bookcases,Assimilated demand-driven collaboration,191.05,3,0.37,60.88,Profit
CA-869650,1/14/2024,4/16/2025,Standard Class,CUST-6782,Heather Ross,Home Office,South,Office Supplies,Art,Cross-platform solution-oriented extranet,654.74,8,0.46,577.65,Profit
CA-915004,9/10/2024,4/30/2025,Second Class,CUST-1077,Matthew Yoder,Home Office,West,Technology,Phones,Vision-oriented multi-state implementation,3765.64,6,0.48,-53.54,Loss
CA-160819,5/21/2023,4/22/2025,First Class,CUST-7055,Michelle Clark,Corporate,Central,Office Supplies,Art,Upgradable impactful adapter,4868.36,3,0.13,735.04,Profit
CA-225324,8/17/2023,4/16/2025,Standard Class,CUST-5947,David Wagner,Consumer,East,Technology,Machines,Vision-oriented transitional extranet,1754.05,1,0.33,786.81,Profit
CA-520555,8/6/2023,4/14/2025,Standard Class,CUST-8234,Justin Harris,Consumer,West,Technology,Machines,Sharable exuding hardware,3965.53,1,0.36,343.8,Profit
CA-796697,4/10/2023,4/27/2025,Second Class,CUST-6587,Darin McKnight,Home Office,West,Office Supplies,Labels,Triple-buffered impactful middleware,2626.94,1,0.28,-13.57,Loss
CA-677561,7/7/2023,4/28/2025,Same Day,CUST-2130,Michael Shea,Home Office,East,Furniture,Bookcases,Versatile global service-desk,2936.99,10,0.09,178.3,Profit
CA-583524,3/18/2025,4/23/2025,Same Day,CUST-3543,Stacey Matthews,Corporate,West,Technology,Machines,Balanced mobile concept,1407.07,8,0.26,457.27,Profit
CA-903423,8/30/2023,4/29/2025,Standard Class,CUST-6352,Christopher Robertson,Home Office,South,Office Supplies,Storage,Inverse global matrix,4563.12,4,0.01,775.82,Profit
CA-820101,3/21/2024,4/24/2025,Second Class,CUST-2560,Robin Mullins,Home Office,East,Furniture,Bookcases,Upgradable foreground productivity,3710.64,7,0.17,646.12,Profit
CA-902982,8/4/2023,4/30/2025,Second Class,CUST-3106,Ryan Reed,Home Office,West,Technology,Accessories,Networked optimizing extranet,4327.46,7,0.39,640.77,Profit
CA-644747,8/31/2023,4/19/2025,Second Class,CUST-6264,Alicia Scott,Consumer,Central,Technology,Phones,Function-based intermediate methodology,925.13,5,0.19,242.64,Profit
CA-939164,12/22/2024,4/25/2025,First Class,CUST-7854,Nancy Terrell,Home Office,West,Technology,Computers,Seamless responsive Internet solution,1116.03,1,0.1,452.31,Profit
CA-241122,9/28/2023,4/26/2025,Standard Class,CUST-7722,Sandra Reynolds,Corporate,South,Furniture,Chairs,Phased zero tolerance artificial intelligence,2790.91,10,0.47,936.77,Profit
CA-187081,11/6/2024,5/3/2025,Same Day,CUST-2106,Alexander Collins,Consumer,West,Technology,Machines,Up-sized bi-directional policy,3599.09,7,0.04,639.6,Profit
CA-370058,7/29/2023,4/9/2025,Second Class,CUST-5633,Robin Wood,Consumer,Central,Furniture,Furnishings,Sharable object-oriented adapter,3112.41,8,0.06,603.13,Profit
CA-119300,10/21/2023,5/2/2025,Second Class,CUST-6439,Richard Thompson,Home Office,South,Technology,Copiers,Adaptive global groupware,4356.3,4,0.42,161.12,Profit
CA-813048,3/3/2024,4/25/2025,Second Class,CUST-6249,Rebekah Mitchell,Corporate,East,Office Supplies,Binders,Progressive eco-centric frame,1841.87,7,0.43,799.91,Profit
CA-542018,4/2/2024,4/15/2025,Second Class,CUST-5735,Richard Jones,Consumer,West,Furniture,Furnishings,Total upward-trending time-frame,1923.67,2,0.15,62.65,Profit
CA-482361,4/8/2024,4/30/2025,First Class,CUST-4174,Mark Hickman,Corporate,East,Technology,Computers,Cross-group user-facing attitude,4906.41,9,0.15,296.31,Profit
CA-736938,8/27/2024,5/3/2025,Standard Class,CUST-5108,Alexander Stafford,Home Office,South,Technology,Machines,Centralized solution-oriented interface,2167.52,1,0.38,62.85,Profit
CA-669350,8/30/2023,4/15/2025,Standard Class,CUST-3636,Gordon Franklin,Consumer,East,Technology,Copiers,Distributed empowering leverage,1043.45,6,0.05,797.45,Profit
CA-200780,10/18/2024,4/28/2025,Standard Class,CUST-9072,Donald Gonzales,Consumer,West,Office Supplies,Binders,Multi-layered encompassing Local Area Network,4498.91,7,0.42,68.36,Profit
CA-731262,10/2/2023,5/3/2025,Second Class,CUST-2365,Christopher Moran,Home Office,East,Office Supplies,Labels,Configurable transitional intranet,1687.3,9,0.03,332.2,Profit
CA-349578,4/18/2023,4/30/2025,Standard Class,CUST-3630,Lucas Riggs,Home Office,South,Technology,Accessories,Exclusive dynamic collaboration,4058.5,6,0.42,567.65,Profit
CA-238141,12/16/2024,4/26/2025,Same Day,CUST-6778,Alexis Johns,Consumer,Central,Furniture,Bookcases,Multi-channeled responsive projection,1953.85,9,0.03,784.73,Profit
CA-759102,1/2/2025,4/14/2025,Second Class,CUST-5365,Andrea Nielsen,Home Office,East,Technology,Copiers,Sharable modular moderator,4780.32,6,0.24,757.25,Profit
CA-652330,4/17/2023,5/5/2025,Standard Class,CUST-7528,Samantha Brown,Home Office,Central,Office Supplies,Art,Ergonomic national groupware,2976.37,8,0.07,892.68,Profit
CA-810484,1/12/2025,4/23/2025,First Class,CUST-6891,Katelyn Middleton,Corporate,Central,Technology,Computers,Horizontal local function,1079.21,7,0.1,824.06,Profit
CA-700839,2/6/2024,5/6/2025,Standard Class,CUST-6442,Timothy Summers,Corporate,East,Office Supplies,Art,Reactive client-server approach,1637.58,9,0.5,696.4,Profit
CA-602783,6/15/2023,4/28/2025,Same Day,CUST-7043,Charles Scott,Corporate,Central,Office Supplies,Paper,Total needs-based forecast,2340.66,5,0.2,977.85,Profit
CA-663906,10/23/2024,5/4/2025,First Class,CUST-7127,Christina Davis,Home Office,Central,Office Supplies,Labels,Horizontal zero tolerance Internet solution,4762.83,9,0.22,13.46,Profit
CA-610368,2/23/2025,4/27/2025,Same Day,CUST-4076,Eric Hernandez,Corporate,East,Office Supplies,Labels,Devolved 4thgeneration parallelism,3548.3,2,0.45,-60.17,Loss
CA-466940,3/21/2024,4/10/2025,Standard Class,CUST-5430,Richard Kelley,Home Office,Central,Technology,Copiers,Open-architected didactic emulation,1051.49,9,0.18,321.59,Profit
CA-910149,8/5/2023,4/14/2025,First Class,CUST-4036,Cathy Green,Home Office,Central,Furniture,Tables,Re-contextualized encompassing definition,1153.78,6,0.09,905.42,Profit
CA-207012,6/21/2024,4/14/2025,Second Class,CUST-4888,Drew Thomas,Corporate,West,Furniture,Bookcases,Public-key bandwidth-monitored implementation,2702.6,2,0.29,289.87,Profit
CA-644426,4/5/2025,4/16/2025,Same Day,CUST-9419,Jeffrey Jackson,Corporate,Central,Office Supplies,Storage,Configurable hybrid website,1050.98,3,0.31,-7.21,Loss
CA-403271,8/27/2023,4/26/2025,Standard Class,CUST-1325,Christopher Dawson,Corporate,Central,Office Supplies,Labels,Managed exuding forecast,522.51,2,0.34,454.57,Profit
CA-361066,8/19/2023,4/22/2025,First Class,CUST-7060,Michael Sexton,Consumer,East,Technology,Computers,Synergistic hybrid solution,3611.18,6,0.13,239.06,Profit
CA-780533,5/26/2024,4/23/2025,Same Day,CUST-5757,Jamie Bender,Home Office,West,Office Supplies,Binders,Public-key leading-edge productivity,1900.29,6,0.29,242.78,Profit
CA-125664,11/17/2023,4/22/2025,Second Class,CUST-6508,Mary Hamilton,Corporate,South,Furniture,Tables,Diverse maximized portal,2510.23,9,0.49,-6.52,Loss
CA-239293,12/5/2024,5/2/2025,Standard Class,CUST-1100,Kathleen Lambert,Consumer,South,Technology,Phones,Decentralized attitude-oriented core,2740.62,8,0.35,-21.89,Loss
CA-915897,1/30/2024,5/8/2025,Same Day,CUST-1139,Joseph Clark,Corporate,Central,Furniture,Bookcases,Automated dynamic hardware,4805.1,2,0.11,708.8,Profit
CA-702418,8/11/2023,4/28/2025,Standard Class,CUST-3280,Kevin Jenkins,Corporate,Central,Office Supplies,Paper,Persistent fault-tolerant solution,3329.13,1,0.21,378.95,Profit
CA-100868,1/30/2025,4/17/2025,First Class,CUST-9943,Travis Carr,Home Office,East,Furniture,Chairs,Re-contextualized fresh-thinking archive,1386.1,9,0.28,169.49,Profit
CA-397019,3/4/2024,4/12/2025,First Class,CUST-7763,Linda Hays,Consumer,West,Technology,Computers,Profit-focused solution-oriented help-desk,1258.51,3,0.18,242.62,Profit
CA-905410,4/1/2024,4/9/2025,First Class,CUST-6493,David Rodriguez,Home Office,Central,Technology,Phones,Profound transitional budgetary management,4104.63,10,0.09,855.84,Profit
CA-179897,8/2/2023,5/2/2025,Second Class,CUST-4396,Heather Reyes,Consumer,Central,Furniture,Bookcases,Phased system-worthy attitude,1116.57,10,0.2,220.87,Profit
CA-383215,2/8/2024,4/22/2025,Standard Class,CUST-9054,Thomas Conley,Corporate,South,Office Supplies,Labels,Progressive 4thgeneration matrices,4462.88,6,0.09,-68.84,Loss
CA-818456,3/16/2025,5/8/2025,Standard Class,CUST-5450,Steven Hughes DVM,Home Office,South,Office Supplies,Paper,Open-architected solution-oriented adapter,2101.7,4,0.22,119.55,Profit
CA-598386,2/2/2025,5/8/2025,Second Class,CUST-6954,Paul Potts,Consumer,South,Technology,Machines,Horizontal non-volatile middleware,4310.42,3,0.49,498.98,Profit
CA-458039,2/15/2024,4/21/2025,Second Class,CUST-5697,Jay Cook,Corporate,Central,Office Supplies,Labels,Synergistic tangible system engine,3926.78,8,0.08,918.23,Profit
CA-837915,6/26/2024,4/19/2025,Same Day,CUST-5589,Veronica Ray,Home Office,Central,Technology,Machines,Multi-layered dynamic frame,4302.8,1,0.31,71.88,Profit
CA-865012,2/27/2024,5/5/2025,First Class,CUST-3169,Nicole Bird,Corporate,East,Office Supplies,Labels,Implemented context-sensitive utilization,292.13,5,0.18,732.34,Profit
CA-888611,7/8/2023,4/21/2025,First Class,CUST-5963,Gary Brown,Home Office,Central,Office Supplies,Labels,Total directional algorithm,3957.28,10,0.19,822.44,Profit
CA-573428,11/22/2024,4/20/2025,Second Class,CUST-7212,Henry Day,Home Office,West,Office Supplies,Storage,Customer-focused web-enabled frame,725.87,10,0.41,504.39,Profit
CA-215475,11/25/2023,4/21/2025,Same Day,CUST-7162,Stephen Garcia,Consumer,South,Technology,Machines,Quality-focused bottom-line projection,926.33,1,0.47,470.92,Profit
CA-142845,9/12/2024,4/16/2025,Standard Class,CUST-8341,Timothy Jones,Consumer,Central,Furniture,Chairs,Advanced leading-edge parallelism,1513.2,7,0.02,730.09,Profit
CA-176710,8/28/2024,4/18/2025,Standard Class,CUST-3715,Laura Cox,Consumer,South,Technology,Copiers,Programmable uniform matrices,4762.28,3,0.04,102.4,Profit
CA-319954,8/29/2024,4/20/2025,Second Class,CUST-8961,Samantha Wolf,Home Office,West,Technology,Computers,Visionary local budgetary management,2647.15,3,0.49,49.82,Profit
CA-837877,3/3/2025,4/27/2025,Same Day,CUST-8525,Samantha Roberts,Home Office,South,Technology,Phones,Assimilated modular moratorium,2623.34,4,0.17,606.72,Profit
CA-949050,10/1/2023,4/16/2025,Standard Class,CUST-4027,Alexander Boone,Corporate,East,Furniture,Bookcases,Optimized bifurcated infrastructure,2147.99,7,0.44,161.61,Profit
CA-715251,10/10/2023,4/16/2025,First Class,CUST-8620,Donna Myers,Home Office,East,Furniture,Chairs,Progressive demand-driven definition,2731.13,2,0.01,459.16,Profit
CA-664926,1/4/2024,4/29/2025,First Class,CUST-9630,Jose Lynch,Corporate,East,Technology,Phones,Realigned incremental orchestration,3739.15,3,0.45,434.7,Profit
CA-709929,4/20/2023,4/15/2025,First Class,CUST-5661,Nicole Morris,Home Office,South,Office Supplies,Binders,Optional local productivity,708.42,4,0.11,156.82,Profit
CA-501428,12/27/2023,4/18/2025,Second Class,CUST-7521,Ashley Flores,Home Office,West,Furniture,Chairs,Profit-focused systemic access,4938.55,8,0.21,810.74,Profit
CA-426581,11/21/2024,4/24/2025,Standard Class,CUST-7214,Monica Thomas,Consumer,East,Office Supplies,Art,Devolved eco-centric adapter,489.35,2,0.39,624.46,Profit
CA-234278,7/14/2023,5/6/2025,First Class,CUST-8330,Carol Boyd,Home Office,West,Office Supplies,Labels,Ergonomic next generation workforce,4023.95,1,0.03,859.97,Profit
CA-547910,4/30/2024,4/12/2025,Second Class,CUST-1420,David Anderson,Corporate,East,Office Supplies,Storage,Re-engineered fresh-thinking structure,3187.74,3,0.05,209.33,Profit
CA-539051,5/4/2024,4/30/2025,Second Class,CUST-8931,Kelly Lopez,Home Office,East,Office Supplies,Binders,Operative next generation leverage,1673.34,1,0.13,696.38,Profit
CA-564027,9/20/2023,4/29/2025,Second Class,CUST-2688,Thomas Lamb,Consumer,Central,Office Supplies,Labels,Enterprise-wide bandwidth-monitored website,982.97,10,0.13,809.28,Profit
CA-938846,7/5/2023,4/22/2025,Standard Class,CUST-2726,Paula Garcia,Home Office,South,Office Supplies,Art,Managed system-worthy strategy,2866.68,4,0.06,-11.66,Loss
CA-121543,9/2/2024,4/28/2025,Standard Class,CUST-9838,Charles Frederick,Corporate,South,Technology,Copiers,Synchronized multi-tasking Graphical User Interface,1244.01,8,0.45,-93.87,Loss
CA-245884,4/26/2024,4/24/2025,First Class,CUST-1848,Spencer O'Connor,Home Office,South,Furniture,Furnishings,Vision-oriented upward-trending neural-net,2764.27,1,0.4,868.06,Profit
CA-180737,12/22/2024,5/6/2025,Same Day,CUST-4928,Randy Maddox,Corporate,Central,Furniture,Chairs,Front-line tertiary encoding,2001.31,3,0.44,945.49,Profit
CA-587434,3/16/2025,5/8/2025,Same Day,CUST-2802,Natalie Brown,Home Office,East,Furniture,Furnishings,Centralized foreground superstructure,2845.04,1,0.02,815.78,Profit
CA-451068,4/30/2023,4/14/2025,Same Day,CUST-2121,Emily Hicks,Corporate,West,Furniture,Furnishings,User-centric contextually-based leverage,2451.81,10,0.29,-54.74,Loss
CA-201410,1/27/2025,5/4/2025,Same Day,CUST-3755,Amy Michael,Corporate,Central,Technology,Phones,Optional eco-centric budgetary management,4986.36,9,0.1,992.59,Profit
CA-285134,2/26/2025,5/5/2025,First Class,CUST-4017,Andrew Hill,Consumer,West,Furniture,Tables,Balanced even-keeled time-frame,547.26,1,0.1,687.39,Profit
CA-407039,2/11/2025,4/21/2025,First Class,CUST-9825,Leroy Morales,Corporate,East,Office Supplies,Art,Managed user-facing alliance,3698.28,9,0.03,548.67,Profit
CA-985743,2/6/2025,5/8/2025,Standard Class,CUST-6564,Maria Martin,Corporate,East,Furniture,Chairs,Enhanced disintermediate concept,1122.98,1,0.47,463.13,Profit
CA-296295,4/28/2024,4/21/2025,Standard Class,CUST-3878,Steven Armstrong,Consumer,Central,Furniture,Tables,Up-sized dynamic data-warehouse,3822.92,6,0.18,465.49,Profit
CA-465298,4/8/2024,4/15/2025,First Class,CUST-5168,Scott Gomez,Home Office,Central,Furniture,Tables,Virtual content-based productivity,1382.31,7,0.18,32.8,Profit
CA-552695,7/4/2024,4/29/2025,Standard Class,CUST-6727,Heather Stewart,Corporate,East,Furniture,Tables,Reverse-engineered hybrid core,3225.58,3,0.33,406.57,Profit
CA-395995,2/7/2025,5/7/2025,Same Day,CUST-8428,Samantha Preston,Consumer,Central,Furniture,Tables,Front-line methodical installation,2708.01,1,0.19,763.52,Profit
CA-766440,4/1/2024,4/9/2025,Same Day,CUST-1180,Lisa Lambert,Home Office,East,Furniture,Furnishings,Reduced national capability,1868.89,5,0.04,817.88,Profit
CA-486640,11/13/2024,4/17/2025,Second Class,CUST-7255,Christopher Wade,Consumer,East,Technology,Computers,Reverse-engineered analyzing service-desk,1947.66,8,0.22,958.22,Profit
CA-110397,11/30/2023,4/19/2025,Standard Class,CUST-6495,Jason Owens,Home Office,South,Technology,Accessories,Switchable multi-tasking implementation,2448.7,10,0.23,156.2,Profit
CA-676324,7/22/2023,5/2/2025,First Class,CUST-3427,Connie Brennan,Home Office,East,Technology,Copiers,Assimilated client-server matrix,2559.24,9,0.32,907.14,Profit
CA-164288,7/15/2024,4/21/2025,First Class,CUST-8516,Courtney Haynes,Consumer,West,Technology,Copiers,Secured attitude-oriented hub,4033.94,2,0.45,39.89,Profit
CA-621459,8/28/2023,4/10/2025,Standard Class,CUST-6940,Julia Chapman,Consumer,South,Technology,Computers,Up-sized discrete synergy,218.15,5,0.4,335.27,Profit
CA-450625,8/7/2023,4/17/2025,Standard Class,CUST-7802,Patty Davis,Consumer,Central,Furniture,Furnishings,Centralized optimizing framework,2733.93,3,0.49,317.7,Profit
